busStopId,stopNameKorean,stopNameRomanized,stopNameTranslated,StopNameNaver
PHB352019046,산대리한동아파트,San-dae-li-han-dong-a-pa-teu,Sandae-ri Handong Apartment,
PHB352019051,백년예식장,Baeg-nyeon-ye-sig-jang,Baengnyeon Wedding Hall,
PHB352019053,안강시장,An-gang-si-jang,Angang Market,
PHB352019057,안강제일초등학교,An-gang-je-il-cho-deung-hag-gyo,Angang Jeil Elementary School,
PHB352019058,안강제일초등학교,An-gang-je-il-cho-deung-hag-gyo,Angang Jeil Elementary School,
PHB352019060,백년예식장,Baeg-nyeon-ye-sig-jang,Baengnyeon Wedding Hall,
PHB352019061,양월2리,Yang-wol-2-li,Yangwol 2-ri,
PHB352019062,양월2리,Yang-wol-2-li,Yangwol 2-ri,
PHB352019063,안강서부터미널(상),An-gang-seo-bu-teo-mi-neol(sang),Angang West Terminal(up),
PHB352019064,안강골프연습장,An-gang-gol-peu-yeon-seub-jang,Angang Golf Driving Range,
PHB352019065,안강골프연습장,An-gang-gol-peu-yeon-seub-jang,Angang Golf Driving Range,
PHB352028001,유금리,Yu-geum-li,Yugeum-ri,
PHB352028002,유금리,Yu-geum-li,Yugeum-ri,
PHB352028003,유금리입구,Yu-geum-li-ib-gu,Yugeum-ri Entrance,
PHB352028004,유금리입구,Yu-geum-li-ib-gu,Yugeum-ri Entrance,
PHB352028005,위덕삼성아파트,Wi-deog-sam-seong-a-pa-teu,Uiduk Samsung Apartment,
PHB352028006,위덕대학교,Wi-deog-dae-hag-gyo,Uiduk University,
PHB352028008,위덕대학교,Wi-deog-dae-hag-gyo,Uiduk University,
PHB352028009,위덕삼성아파트,Wi-deog-sam-seong-a-pa-teu,Uiduk Samsung Apartment,
PHB352028010,강동,Gang-dong,Gang-dong,Gangdong
PHB352028011,강동,Gang-dong,Gang-dong,Gangdong
PHB352028012,인동리,In-dong-li,Indong-ri,Indong
PHB352028013,인동리,In-dong-li,Indong-ri,Indong
PHB352028014,양동마을,Yang-dong-ma-eul,Yangdong Village,
PHB352028015,양동마을,Yang-dong-ma-eul,Yangdong Village,
PHB352028016,달성다리,Dal-seong-da-li,Dalseong Bridge,
PHB352028017,달성사거리,Dal-seong-sa-geo-li,Dalseong Intersection,
PHB352028018,달성사거리,Dal-seong-sa-geo-li,Dalseong Intersection,
PHB352028019,단구1리,Dan-gu-1-li,Dangu 1-ri,Dangu 1 Ri
PHB352028020,단구1리,Dan-gu-1-li,Dangu 1-ri,Dangu 1 Ri
PHB352028025,위덕대학교공학관,Wi-deog-dae-hag-gyo-gong-hag-gwan,Uiduk University Engineering Building,
PHB352028026,달성사거리,Dal-seong-sa-geo-li,Dalseong Intersection,Dalseong Sageori
PHB352028027,달성사거리,Dal-seong-sa-geo-li,Dalseong Intersection,Dalseong Sageori
PHB352028028,위덕대 → 유강,Wi-deog-dae → yu-gang,Uiduk University → Yugang,Wideokdae-> Yugang
PHB352028030,유강터널입구,Yu-gang-teo-neol-ib-gu,Yugang Tunnel Entrance,
PHB352028031,자명방면,Ja-myeong-bang-myeon,Jamyeong Direction,a self-evident aspect
